state,date,precipitation
PA,30/09/2000,146.5
PA,31/10/2000,160.3
PA,30/11/2000,83.6
PA,31/12/2000,331.6
PA,31/01/2001,395.8
PA,28/02/2001,346.9
PA,31/03/2001,484.7
PA,30/04/2001,422.6
PA,31/05/2001,298.9
PA,30/06/2001,301.2
PA,31/07/2001,337.0
PA,31/08/2001,62.0
PA,30/09/2001,145.9
PA,31/10/2001,187.0
PA,30/11/2001,104.7
PA,31/12/2001,217.5
PA,31/01/2002,446.1
PA,28/02/2002,232.5
PA,31/03/2002,393.1
PA,30/04/2002,415.1
PA,31/05/2002,196.8
PA,30/06/2002,254.4
PA,31/07/2002,173.9
PA,31/08/2002,75.5
PA,30/09/2002,95.4
PA,31/10/2002,119.7
PA,30/11/2002,176.3
PA,31/12/2002,277.2
PA,31/01/2003,181.6
PA,28/02/2003,453.6
PA,31/03/2003,476.7
PA,30/04/2003,359.9
PA,31/05/2003,220.9
PA,30/06/2003,123.3
PA,31/07/2003,101.7
PA,31/08/2003,105.5
PA,30/09/2003,171.7
PA,31/10/2003,143.2
PA,30/11/2003,137.2
PA,31/12/2003,294.1
PA,31/01/2004,373.8
PA,29/02/2004,487.0
PA,31/03/2004,510.5
PA,30/04/2004,393.6
PA,31/05/2004,121.0
PA,30/06/2004,180.1
PA,31/07/2004,146.0
PA,31/08/2004,132.3
PA,30/09/2004,131.5
PA,31/10/2004,146.6
PA,30/11/2004,95.3
PA,31/12/2004,222.5
PA,31/01/2005,249.8
PA,28/02/2005,363.9
PA,31/03/2005,413.7
PA,30/04/2005,565.1
PA,31/05/2005,449.2
PA,30/06/2005,257.8
PA,31/07/2005,177.8
PA,31/08/2005,103.0
PA,30/09/2005,141.6
PA,31/10/2005,242.1
PA,30/11/2005,105.0
PA,31/12/2005,459.5
PA,31/01/2006,387.8
PA,28/02/2006,275.1
PA,31/03/2006,685.6
PA,30/04/2006,495.7
PA,31/05/2006,325.6
PA,30/06/2006,121.0
PA,31/07/2006,106.7
PA,31/08/2006,236.1
PA,30/09/2006,155.9
PA,31/10/2006,113.6
PA,30/11/2006,240.9
PA,31/12/2006,519.8
PA,31/01/2007,306.9
PA,28/02/2007,442.9
PA,31/03/2007,419.8
PA,30/04/2007,459.7
PA,31/05/2007,265.9
PA,30/06/2007,219.9
PA,31/07/2007,196.4
PA,31/08/2007,135.3
PA,30/09/2007,96.9
PA,31/10/2007,168.9
PA,30/11/2007,119.1
PA,31/12/2007,454.5
PA,31/01/2008,532.2
PA,29/02/2008,450.8
PA,31/03/2008,457.4
PA,30/04/2008,505.1
PA,31/05/2008,308.1
PA,30/06/2008,299.0
PA,31/07/2008,108.9
PA,31/08/2008,151.5
PA,30/09/2008,109.6
PA,31/10/2008,110.6
PA,30/11/2008,135.2
PA,31/12/2008,171.2
PA,31/01/2009,354.5
PA,28/02/2009,422.0
PA,31/03/2009,582.3
PA,30/04/2009,469.9
PA,31/05/2009,456.6
PA,30/06/2009,317.3
PA,31/07/2009,193.1
PA,31/08/2009,92.7
PA,30/09/2009,134.1
PA,31/10/2009,142.3
PA,30/11/2009,45.1
PA,31/12/2009,253.7
PA,31/01/2010,452.3
PA,28/02/2010,359.7
PA,31/03/2010,296.8
PA,30/04/2010,450.4
PA,31/05/2010,403.0
PA,30/06/2010,176.3
PA,31/07/2010,132.1
PA,31/08/2010,188.1
PA,30/09/2010,95.5
PA,31/10/2010,152.1
PA,30/11/2010,134.2
PA,31/12/2010,224.8
PA,31/01/2011,520.3
PA,28/02/2011,332.4
PA,31/03/2011,490.9
PA,30/04/2011,579.4
PA,31/05/2011,477.3
PA,30/06/2011,241.5
PA,31/07/2011,195.3
PA,31/08/2011,179.4
PA,30/09/2011,60.3
PA,31/10/2011,139.1
PA,30/11/2011,174.6
PA,31/12/2011,201.7
PA,31/01/2012,451.2
PA,29/02/2012,411.9
PA,31/03/2012,742.5
PA,30/04/2012,382.8
PA,31/05/2012,225.1
PA,30/06/2012,320.0
PA,31/07/2012,313.2
PA,31/08/2012,112.2
PA,30/09/2012,197.0
PA,31/10/2012,44.3
PA,30/11/2012,103.0
PA,31/12/2012,259.8
PA,31/01/2013,372.7
PA,28/02/2013,612.5
PA,31/03/2013,532.3
PA,30/04/2013,527.0
PA,31/05/2013,409.6
PA,30/06/2013,150.5
PA,31/07/2013,220.8
PA,31/08/2013,245.5
PA,30/09/2013,110.4
PA,31/10/2013,83.9
PA,30/11/2013,210.7
PA,31/12/2013,299.7
PA,31/01/2014,406.9
PA,28/02/2014,602.9
PA,31/03/2014,562.7
PA,30/04/2014,561.2
PA,31/05/2014,332.9
PA,30/06/2014,285.8
PA,31/07/2014,240.0
PA,31/08/2014,84.8
PA,30/09/2014,211.2
PA,31/10/2014,82.2
PA,30/11/2014,41.3
PA,31/12/2014,186.5
PA,31/01/2015,503.2
PA,28/02/2015,414.3
PA,31/03/2015,540.3
PA,30/04/2015,604.9
PA,31/05/2015,413.7
PA,30/06/2015,216.2
PA,31/07/2015,172.4
PA,31/08/2015,100.6
PA,30/09/2015,96.7
PA,31/10/2015,26.4
PA,30/11/2015,98.3
PA,31/12/2015,258.2
PA,31/01/2016,354.9
PA,29/02/2016,534.3
PA,31/03/2016,596.5
PA,30/04/2016,414.2
PA,31/05/2016,269.1
PA,30/06/2016,283.0
PA,31/07/2016,175.3
PA,31/08/2016,98.2
PA,30/09/2016,56.4
PA,31/10/2016,173.9
PA,30/11/2016,103.5
PA,31/12/2016,357.1
PA,31/01/2017,599.3
PA,28/02/2017,597.9
PA,31/03/2017,670.2
PA,30/04/2017,478.8
PA,31/05/2017,271.4
PA,30/06/2017,186.8
PA,31/07/2017,35.8
PA,31/08/2017,102.6
PA,30/09/2017,51.9
PA,31/10/2017,222.5
PA,30/11/2017,103.3
MT,31/01/1998,217.1
MT,28/02/1998,196.0
MT,31/03/1998,223.4
MT,30/04/1998,124.0
MT,31/05/1998,47.5
MT,30/06/1998,0.0
MT,31/07/1998,0.0
MT,31/08/1998,42.0
MT,30/09/1998,101.6
MT,31/10/1998,145.0
MT,30/11/1998,156.7
MT,31/12/1998,358.5
MT,31/01/1999,281.6
MT,28/02/1999,228.4
MT,31/03/1999,339.4
MT,30/04/1999,97.3
MT,31/05/1999,3.6
MT,30/06/1999,70.0
MT,31/07/1999,1.5
MT,31/08/1999,0.0
MT,30/09/1999,18.0
MT,31/10/1999,141.4
MT,30/11/1999,269.7
MT,31/12/1999,160.9
MT,31/01/2000,173.7
MT,29/02/2000,153.0
MT,31/03/2000,307.0
MT,30/04/2000,126.2
MT,31/05/2000,7.3
MT,30/06/2000,0.0
MT,31/07/2000,3.4
MT,31/08/2000,12.0
MT,30/09/2000,43.3
MT,31/10/2000,130.5
MT,30/11/2000,161.4
MT,31/12/2000,131.2
MT,31/01/2001,119.0
MT,28/02/2001,35.0
MT,31/03/2001,217.6
MT,30/04/2001,62.7
MT,31/05/2001,37.1
MT,30/06/2001,6.4
MT,31/07/2001,8.0
MT,31/08/2001,16.0
MT,30/09/2001,23.0
MT,31/10/2001,146.2
MT,30/11/2001,214.3
MT,31/12/2001,340.5
MT,31/01/2002,217.6
MT,28/02/2002,256.0
MT,31/03/2002,141.5
MT,30/04/2002,34.8
MT,31/05/2002,44.6
MT,30/06/2002,3.5
MT,31/07/2002,7.0
MT,31/08/2002,26.2
MT,30/09/2002,68.4
MT,31/10/2002,72.6
MT,30/11/2002,97.4
MT,31/12/2002,202.9
MT,31/01/2003,297.5
MT,28/02/2003,151.8
MT,31/03/2003,142.3
MT,30/04/2003,122.4
MT,31/05/2003,50.7
MT,30/06/2003,1.1
MT,31/07/2003,0.6
MT,31/08/2003,13.5
MT,30/09/2003,70.8
MT,31/10/2003,132.4
MT,30/11/2003,221.9
MT,31/12/2003,166.7
MT,31/01/2004,174.9
MT,29/02/2004,222.1
MT,31/03/2004,72.2
MT,30/04/2004,93.0
MT,31/05/2004,42.6
MT,30/06/2004,0.0
MT,31/07/2004,62.7
MT,31/08/2004,0.0
MT,30/09/2004,11.9
MT,31/10/2004,103.8
MT,30/11/2004,216.9
MT,31/12/2004,176.9
MT,31/01/2005,104.2
MT,28/02/2005,209.7
MT,31/03/2005,201.8
MT,30/04/2005,73.6
MT,31/05/2005,8.1
MT,30/06/2005,14.3
MT,31/07/2005,0.0
MT,31/08/2005,1.0
MT,30/09/2005,40.2
MT,31/10/2005,119.0
MT,30/11/2005,90.5
MT,31/12/2005,104.1
MT,31/01/2006,154.8
MT,28/02/2006,353.7
MT,31/03/2006,267.1
MT,30/04/2006,154.5
MT,31/05/2006,12.5
MT,30/06/2006,4.1
MT,31/07/2006,17.1
MT,31/08/2006,24.3
MT,30/09/2006,112.0
MT,31/10/2006,97.9
MT,30/11/2006,142.9
MT,31/12/2006,176.8
MT,31/01/2007,266.3
MT,28/02/2007,315.7
MT,31/03/2007,174.3
MT,30/04/2007,140.4
MT,31/05/2007,31.1
MT,30/06/2007,0.4
MT,31/07/2007,22.8
MT,31/08/2007,0.0
MT,30/09/2007,5.0
MT,31/10/2007,188.2
MT,30/11/2007,274.9
MT,31/12/2007,184.9
MT,31/01/2008,355.5
MT,29/02/2008,68.9
MT,31/03/2008,141.0
MT,30/04/2008,39.5
MT,30/04/2009,26.2
MT,31/05/2009,49.7
MT,30/06/2009,45.2
MT,31/07/2009,29.7
MT,31/08/2009,89.6
MT,30/09/2009,73.3
MT,31/10/2009,175.6
MT,30/11/2009,111.0
MT,31/12/2009,353.9
MT,31/01/2010,352.3
MT,28/02/2010,359.2
MT,31/03/2010,352.1
MT,30/04/2010,75.9
MT,31/05/2010,26.7
MT,30/06/2010,2.6
MT,31/07/2010,13.6
MT,31/08/2010,0.0
MT,30/09/2010,3.6
MT,31/10/2010,137.0
MT,30/11/2010,140.7
MT,31/12/2010,132.8
MT,31/01/2011,337.2
MT,28/02/2011,370.9
MT,31/03/2011,365.4
MT,30/04/2011,163.4
MT,31/05/2011,2.4
MT,30/06/2011,22.2
MT,31/07/2011,0.7
MT,31/08/2011,14.3
MT,30/09/2011,3.0
MT,31/10/2011,125.8
MT,30/11/2011,119.7
MT,31/12/2011,148.0
MT,31/01/2012,291.9
MT,29/02/2012,284.6
MT,31/03/2012,244.7
MT,30/04/2012,51.1
MT,31/05/2012,264.2
MT,30/06/2012,33.3
MT,31/07/2012,0.0
MT,31/08/2012,0.0
MT,30/09/2012,40.3
MT,31/10/2012,26.0
MT,30/11/2012,161.8
MT,31/12/2012,222.2
MT,31/01/2013,194.2
MT,28/02/2013,268.6
MT,31/03/2013,316.9
MT,30/04/2013,79.2
MT,31/05/2013,20.0
MT,30/06/2013,47.2
MT,31/07/2013,10.6
MT,31/08/2013,0.0
MT,30/09/2013,45.9
MT,31/10/2013,139.4
MT,30/11/2013,175.5
MT,31/12/2013,226.9
MT,31/01/2014,325.9
MT,28/02/2014,284.9
MT,31/03/2014,260.2
MT,30/04/2014,120.9
MT,31/05/2014,142.5
MT,30/06/2014,9.2
MT,31/07/2014,48.6
MT,31/08/2014,0.0
MT,30/09/2014,46.9
MT,31/10/2014,50.2
MT,30/11/2014,231.3
MT,31/12/2014,155.9
MT,31/01/2015,270.9
MT,28/02/2015,328.6
MT,31/03/2015,320.1
MT,30/04/2015,104.3
MT,31/05/2015,35.2
MT,30/06/2015,2.0
MT,31/07/2015,23.1
MT,31/08/2015,0.0
MT,30/09/2015,24.9
MT,31/10/2015,27.8
MT,30/11/2015,113.3
MT,31/12/2015,132.2
MT,31/01/2016,256.8
MT,29/02/2016,213.9
MT,31/03/2016,178.4
MT,30/04/2016,98.6
MT,31/05/2016,1.6
MT,30/06/2016,7.2
MT,31/07/2016,0.0
MT,31/08/2016,45.0
MT,30/09/2016,41.3
MT,31/10/2016,257.5
MT,30/11/2016,270.6
MT,31/12/2016,255.0
MT,31/01/2017,209.0
MT,28/02/2017,267.3
MT,31/03/2017,227.0
MT,30/04/2017,130.5
MT,31/05/2017,56.1
MT,30/06/2017,0.0
MT,31/07/2017,0.2
MT,31/08/2017,30.5
MT,30/09/2017,36.8
MT,31/10/2017,124.4
MT,30/11/2017,232.4
PB,31/01/1998,106.3
PB,28/02/1998,16.9
PB,31/03/1998,44.7
PB,30/04/1998,37.9
PB,31/05/1998,203.8
PB,30/06/1998,230.7
PB,31/07/1998,257.7
PB,31/08/1998,286.7
PB,30/09/1998,30.9
PB,31/10/1998,27.8
PB,30/11/1998,18.5
PB,31/12/1998,8.2
PB,31/01/1999,16.7
PB,28/02/1999,84.0
PB,31/03/1999,116.3
PB,30/04/1999,46.4
PB,31/05/1999,247.3
PB,30/06/1999,112.2
PB,31/07/1999,142.5
PB,31/08/1999,88.1
PB,30/09/1999,56.7
PB,31/10/1999,64.6
PB,30/11/1999,3.7
PB,31/12/1999,38.8
PB,31/01/2000,96.4
PB,29/02/2000,149.4
PB,31/03/2000,109.2
PB,30/04/2000,209.2
PB,31/05/2000,333.9
PB,30/06/2000,557.7
PB,31/07/2000,444.4
PB,31/08/2000,167.9
PB,30/09/2000,228.8
PB,31/10/2000,15.9
PB,30/11/2000,45.7
PB,31/12/2000,81.4
PB,31/01/2001,25.3
PB,28/02/2001,7.1
PB,31/03/2001,197.0
PB,30/04/2001,267.2
PB,31/05/2001,47.8
PB,30/06/2001,254.9
PB,31/07/2001,184.7
PB,31/08/2001,62.1
PB,30/09/2001,44.0
PB,31/10/2001,22.3
PB,30/11/2001,16.1
PB,31/12/2001,50.0
PB,31/01/2002,179.4
PB,28/02/2002,133.3
PB,31/03/2002,251.0
PB,30/04/2002,196.7
PB,31/05/2002,265.5
PB,30/06/2002,472.3
PB,31/07/2002,262.4
PB,31/08/2002,140.1
PB,30/09/2002,13.4
PB,31/10/2002,43.1
PB,30/11/2002,35.9
PB,31/12/2002,10.0
PB,31/01/2003,51.3
PB,28/02/2003,252.9
PB,31/03/2003,275.0
PB,30/04/2003,206.7
PB,31/05/2003,212.6
PB,30/06/2003,626.2
PB,31/07/2003,96.3
PB,31/08/2003,173.0
PB,30/09/2003,97.2
PB,31/10/2003,36.3
PB,30/11/2003,15.4
PB,31/12/2003,65.5
PB,31/01/2004,303.2
PB,29/02/2004,128.2
PB,31/03/2004,158.8
PB,30/04/2004,136.9
PB,31/05/2004,302.0
PB,30/06/2004,483.1
PB,31/07/2004,475.8
PB,31/08/2004,162.5
PB,30/09/2004,37.5
PB,31/10/2004,27.4
PB,30/11/2004,9.1
PB,31/12/2004,5.1
PB,31/01/2005,37.4
PB,28/02/2005,56.6
PB,31/03/2005,107.5
PB,30/04/2005,125.1
PB,31/05/2005,549.5
PB,30/06/2005,573.3
PB,31/07/2005,156.9
PB,31/08/2005,215.8
PB,30/09/2005,63.6
PB,31/10/2005,25.3
PB,30/11/2005,4.1
PB,31/12/2005,25.6
PB,31/01/2006,7.2
PB,28/02/2006,14.6
PB,31/03/2006,85.3
PB,30/04/2006,197.1
PB,31/05/2006,187.9
PB,30/06/2006,271.2
PB,31/07/2006,139.2
PB,31/08/2006,119.0
PB,30/09/2006,63.3
PB,31/10/2006,9.7
PB,30/11/2006,42.0
PB,31/12/2006,41.8
PB,31/01/2007,33.8
PB,28/02/2007,166.6
PB,31/03/2007,187.1
PB,30/04/2007,234.3
PB,31/05/2007,240.6
PB,30/06/2007,573.7
PB,31/07/2007,143.8
PB,31/08/2007,273.5
PB,30/09/2007,73.0
PB,31/10/2007,30.9
PB,30/11/2007,34.0
PB,31/12/2007,12.6
PB,31/01/2008,80.6
PB,29/02/2008,8.8
PB,31/03/2008,299.3
PB,30/04/2008,313.5
PB,31/05/2008,335.9
PB,30/06/2008,397.4
PB,31/07/2008,294.1
PB,31/08/2008,326.4
PB,30/09/2008,86.8
PB,31/10/2008,44.9
PB,30/11/2008,6.6
PB,31/12/2008,60.2
PB,31/01/2009,57.7
PB,28/02/2009,260.1
PB,31/03/2009,138.8
PB,30/04/2009,547.4
PB,31/05/2009,521.2
PB,30/06/2009,303.9
PB,31/07/2009,419.8
PB,31/08/2009,127.9
PB,30/09/2009,77.1
PB,31/10/2009,19.3
PB,30/11/2009,45.8
PB,31/12/2009,25.5
PB,31/01/2010,110.9
PB,28/02/2010,76.9
PB,31/03/2010,30.9
PB,30/04/2010,165.9
PB,31/05/2010,111.7
PB,30/06/2010,256.3
PB,31/07/2010,222.4
PB,31/08/2010,189.0
PB,30/09/2010,92.4
PB,31/10/2010,16.0
PB,30/11/2010,10.1
PB,31/12/2010,38.5
PB,31/01/2011,223.4
PB,28/02/2011,222.0
PB,31/03/2011,66.2
PB,30/04/2011,428.0
PB,31/05/2011,484.7
PB,30/06/2011,248.7
PB,31/07/2011,425.8
PB,31/08/2011,215.5
PB,30/09/2011,36.5
PB,31/10/2011,9.6
PB,30/11/2011,45.2
PB,31/12/2011,8.4
PB,31/01/2012,206.4
PB,29/02/2012,141.3
PB,31/03/2012,71.0
PB,30/04/2012,47.0
PB,31/05/2012,216.5
PB,30/06/2012,538.1
PB,31/07/2012,290.5
PB,31/08/2012,81.1
PB,30/09/2012,36.7
PB,31/10/2012,30.5
PB,30/11/2012,2.0
PB,31/12/2012,7.5
PB,31/01/2013,51.3
PB,28/02/2013,39.3
PB,31/03/2013,17.5
PB,30/04/2013,271.2
PB,31/05/2013,185.7
PB,30/06/2013,493.5
PB,31/07/2013,481.5
PB,31/08/2013,252.2
PB,30/09/2013,287.5
PB,31/10/2013,40.2
PB,30/11/2013,33.4
PB,31/12/2013,21.4
PB,31/01/2014,85.8
PB,28/02/2014,108.2
PB,31/03/2014,150.5
PB,30/04/2014,134.1
PB,31/05/2014,265.0
PB,30/06/2014,256.3
PB,31/07/2014,153.1
PB,31/08/2014,79.0
PB,30/09/2014,199.2
PB,31/10/2014,40.5
PB,30/11/2014,13.3
PB,31/12/2014,23.1
PB,31/01/2015,54.8
PB,28/02/2015,40.7
PB,31/03/2015,406.6
PB,30/04/2015,51.3
PB,31/05/2015,87.2
PB,30/06/2015,343.2
PB,31/07/2015,381.4
PB,31/08/2015,50.6
PB,30/09/2015,56.9
PB,31/10/2015,19.5
PB,30/11/2015,4.8
PB,31/12/2015,62.3
PB,31/01/2016,100.5
PB,29/02/2016,104.2
PB,31/03/2016,145.1
PB,30/04/2016,374.3
PB,31/05/2016,359.7
PB,30/06/2016,254.7
PB,31/07/2016,45.8
PB,31/08/2016,47.3
PB,30/09/2016,52.8
PB,31/10/2016,11.4
PB,30/11/2016,8.6
PB,31/12/2016,64.8
PB,31/01/2017,57.1
PB,28/02/2017,41.7
PB,31/03/2017,145.5
PB,30/04/2017,276.9
PB,31/05/2017,493.8
PB,30/06/2017,328.1
PB,31/07/2017,442.8
PB,31/08/2017,75.3
PB,30/09/2017,120.6
PB,31/10/2017,51.6
PB,30/11/2017,11.0
RS,31/01/1998,134.2
RS,28/02/1998,128.1
RS,31/03/1998,147.7
RS,30/04/1998,101.5
RS,31/05/1998,153.9
RS,30/06/1998,48.9
RS,31/07/1998,236.9
RS,31/08/1998,146.3
RS,30/09/1998,137.5
RS,31/10/1998,44.4
RS,30/11/1998,47.4
RS,31/12/1998,134.6
RS,31/01/1999,100.6
RS,28/02/1999,80.4
RS,31/03/1999,53.0
RS,30/04/1999,162.2
RS,31/05/1999,110.9
RS,30/06/1999,152.1
RS,31/07/1999,168.9
RS,31/08/1999,71.6
RS,30/09/1999,107.9
RS,31/10/1999,115.8
RS,30/11/1999,108.6
RS,31/12/1999,65.1
RS,31/01/2000,41.3
RS,29/02/2000,108.4
RS,31/03/2000,107.9
RS,30/04/2000,141.2
RS,31/05/2000,129.6
RS,30/06/2000,231.9
RS,31/07/2000,123.1
RS,31/08/2000,93.9
RS,30/09/2000,240.2
RS,31/10/2000,141.6
RS,30/11/2000,141.2
RS,31/12/2000,72.0
RS,30/09/2001,52.0
RS,31/10/2001,129.6
RS,30/11/2001,135.6
RS,31/12/2001,49.7
RS,31/01/2002,72.4
RS,28/02/2002,83.0
RS,31/03/2002,152.2
RS,30/04/2002,139.4
RS,31/05/2002,140.4
RS,30/06/2002,181.4
RS,31/07/2002,186.6
RS,31/08/2002,154.6
RS,30/09/2002,167.8
RS,31/10/2002,177.6
RS,30/11/2002,114.7
RS,31/12/2002,137.2
RS,31/01/2003,130.8
RS,28/02/2003,199.1
RS,31/03/2003,108.2
RS,30/04/2003,88.9
RS,31/05/2003,46.0
RS,30/06/2003,167.0
RS,31/07/2003,159.1
RS,31/08/2003,57.8
RS,30/09/2003,56.6
RS,31/10/2003,190.2
RS,30/11/2003,137.2
RS,31/12/2003,185.0
RS,31/01/2004,58.1
RS,29/02/2004,87.0
RS,31/03/2004,27.4
RS,30/04/2004,64.9
RS,31/05/2004,186.7
RS,30/06/2004,102.7
RS,31/07/2004,141.8
RS,31/08/2004,71.5
RS,30/09/2004,193.3
RS,31/10/2004,76.3
RS,30/11/2004,115.2
RS,31/12/2004,33.7
RS,31/01/2005,28.8
RS,28/02/2005,41.0
RS,31/03/2005,141.3
RS,30/04/2005,145.8
RS,31/05/2005,153.7
RS,30/06/2005,34.7
RS,31/07/2005,57.7
RS,31/08/2005,155.9
RS,30/09/2005,164.3
RS,31/10/2005,271.1
RS,30/11/2005,79.3
RS,31/12/2005,56.0
RS,31/01/2006,174.2
RS,28/02/2006,88.9
RS,31/03/2006,81.2
RS,30/04/2006,17.6
RS,31/05/2006,171.8
RS,30/06/2006,66.7
RS,31/07/2006,67.5
RS,31/08/2006,84.1
RS,30/09/2006,99.8
RS,31/10/2006,38.6
RS,30/11/2006,118.4
RS,31/12/2006,136.0
RS,31/01/2007,89.0
RS,28/02/2007,167.5
RS,31/03/2007,108.9
RS,30/04/2007,38.9
RS,31/05/2007,134.9
RS,30/06/2007,235.7
RS,31/07/2007,178.6
RS,31/08/2007,149.1
RS,30/09/2007,174.9
RS,31/10/2007,70.0
RS,30/11/2007,132.3
RS,31/12/2007,89.0
RS,31/01/2008,105.0
RS,29/02/2008,72.1
RS,31/03/2008,75.1
RS,30/04/2008,125.2
RS,31/05/2008,220.7
RS,30/06/2008,124.8
RS,31/07/2008,138.4
RS,31/08/2008,121.9
RS,30/09/2008,156.5
RS,31/10/2008,219.5
RS,30/11/2008,21.8
RS,31/12/2008,120.6
RS,31/01/2009,169.6
RS,28/02/2009,111.4
RS,31/03/2009,72.6
RS,30/04/2009,31.0
RS,31/05/2009,106.1
RS,30/06/2009,57.1
RS,31/07/2009,57.2
RS,31/08/2009,264.5
RS,30/09/2009,293.7
RS,31/10/2009,125.0
RS,30/11/2009,287.6
RS,31/12/2009,143.8
RS,31/01/2010,173.7
RS,28/02/2010,110.9
RS,31/03/2010,103.1
RS,30/04/2010,71.6
RS,31/05/2010,119.9
RS,30/06/2010,204.6
RS,31/07/2010,170.2
RS,31/08/2010,95.5
RS,30/09/2010,180.8
RS,31/10/2010,57.8
RS,30/11/2010,72.1
RS,31/12/2010,92.9
RS,31/01/2011,135.7
RS,28/02/2011,119.5
RS,31/03/2011,83.1
RS,30/04/2011,172.7
RS,31/05/2011,50.1
RS,30/06/2011,109.6
RS,31/07/2011,225.7
RS,31/08/2011,182.3
RS,30/09/2011,53.0
RS,31/10/2011,123.7
RS,30/11/2011,13.7
RS,31/12/2011,52.1
RS,31/01/2012,166.0
RS,29/02/2012,139.5
RS,31/03/2012,122.7
RS,30/04/2012,77.1
RS,31/05/2012,35.7
RS,30/06/2012,31.9
RS,31/07/2012,144.9
RS,31/08/2012,93.6
RS,30/09/2012,273.7
RS,31/10/2012,121.1
RS,30/11/2012,26.0
RS,31/12/2012,196.0
RS,31/01/2013,106.1
RS,28/02/2013,112.8
RS,31/03/2013,78.0
RS,30/04/2013,108.9
RS,31/05/2013,65.3
RS,30/06/2013,100.7
RS,31/07/2013,115.9
RS,31/08/2013,247.4
RS,30/09/2013,135.3
RS,31/10/2013,131.8
RS,30/11/2013,184.6
RS,31/12/2013,76.6
RS,31/01/2014,76.8
RS,28/02/2014,147.7
RS,31/03/2014,126.4
RS,30/04/2014,83.5
RS,31/05/2014,71.0
RS,30/06/2014,228.6
RS,31/07/2014,253.5
RS,31/08/2014,129.1
RS,30/09/2014,154.2
RS,31/10/2014,185.3
RS,30/11/2014,101.9
RS,31/12/2014,172.2
RS,31/01/2015,160.4
RS,28/02/2015,95.0
RS,31/03/2015,52.9
RS,30/04/2015,72.5
RS,31/05/2015,136.0
RS,30/06/2015,170.0
RS,31/07/2015,309.2
RS,31/08/2015,108.9
RS,30/09/2015,184.0
RS,31/10/2015,307.3
RS,30/11/2015,123.7
RS,31/12/2015,100.2
RS,31/01/2016,109.4
RS,29/02/2016,138.6
RS,31/03/2016,302.4
RS,30/04/2016,215.9
RS,31/05/2016,72.5
RS,30/06/2016,6.8
RS,31/07/2016,150.7
RS,31/08/2016,98.8
RS,30/09/2016,90.6
RS,31/10/2016,191.6
RS,30/11/2016,103.9
RS,31/12/2016,128.1
RS,31/01/2017,197.1
RS,28/02/2017,50.5
RS,31/03/2017,165.6
RS,30/04/2017,114.9
RS,31/05/2017,184.5
RS,30/06/2017,196.9
RS,31/07/2017,18.7
RS,31/08/2017,105.9
RS,30/09/2017,164.7
RS,31/10/2017,290.4
RS,30/11/2017,137.9
RN,31/01/1998,39.5
RN,28/02/1998,76.3
RN,31/03/1998,81.4
RN,30/04/1998,74.7
RN,31/05/1998,185.4
RN,30/06/1998,209.0
RN,31/07/1998,791.8
RN,31/08/1998,138.7
RN,30/09/1998,19.0
RN,31/10/1998,13.7
RN,30/11/1998,8.5
RN,31/12/1998,17.0
RN,31/01/1999,12.6
RN,28/02/1999,143.6
RN,31/03/1999,139.2
RN,30/04/1999,175.8
RN,31/05/1999,289.5
RN,30/06/1999,131.5
RN,31/07/1999,31.1
RN,31/08/1999,46.5
RN,30/09/1999,50.8
RN,31/10/1999,14.5
RN,30/11/1999,5.4
RN,31/12/1999,64.5
RN,31/01/2000,50.0
RN,29/02/2000,84.0
RN,31/03/2000,114.9
RN,30/04/2000,177.4
RN,31/05/2000,222.4
RN,30/06/2000,577.4
RN,31/07/2000,482.3
RN,31/08/2000,288.8
RN,30/09/2000,205.1
RN,31/10/2000,8.7
RN,30/11/2000,12.1
RN,31/12/2000,23.0
RN,31/01/2001,30.1
RN,28/02/2001,6.8
RN,31/03/2001,133.8
RN,30/04/2001,360.9
RN,31/05/2001,14.4
RN,30/06/2001,373.8
RN,31/07/2001,145.4
RN,31/08/2001,104.4
RN,30/09/2001,28.4
RN,31/10/2001,4.7
RN,30/11/2001,12.7
RN,31/12/2001,51.2
RN,31/01/2002,113.9
RN,28/02/2002,82.3
RN,31/03/2002,483.8
RN,30/04/2002,137.7
RN,31/05/2002,122.9
RN,30/06/2002,405.6
RN,31/07/2002,209.7
RN,31/08/2002,314.4
RN,30/09/2002,1.0
RN,31/10/2002,29.2
RN,30/11/2002,98.2
RN,31/12/2002,19.4
RN,31/01/2003,84.1
RN,28/02/2003,139.9
RN,31/03/2003,312.0
RN,30/04/2003,136.8
RN,31/05/2003,194.4
RN,30/06/2003,244.3
RN,31/07/2003,202.3
RN,31/08/2003,51.2
RN,30/09/2003,38.5
RN,31/10/2003,21.7
RN,30/11/2003,16.1
RN,31/12/2003,22.5
RN,31/01/2004,376.3
RN,29/02/2004,284.2
RN,31/03/2004,252.0
RN,30/04/2004,172.5
RN,31/05/2004,160.9
RN,30/06/2004,643.4
RN,31/07/2004,393.9
RN,31/08/2004,90.1
RN,30/09/2004,44.4
RN,31/10/2004,14.4
RN,30/11/2004,10.1
RN,31/12/2004,4.8
RN,31/01/2005,2.0
RN,28/02/2005,36.4
RN,31/03/2005,186.3
RN,30/04/2005,144.0
RN,31/05/2005,548.3
RN,30/06/2005,762.3
RN,31/07/2005,115.2
RN,31/08/2005,106.8
RN,30/09/2005,43.9
RN,31/10/2005,31.6
